,Home?,Win?,Offensive Adv Season,Offensive Adv 3G,Offensive Adv 1G,Defensive Adv Season,Defensive Adv 3G,Defensive Adv 1G,Offensive H/A Adv,Defensive H/A Adv
611,1,1,-0.7000000000000028,11.299999999999997,-9.0,11.199999999999989,17.0,5.0,-3.5,12.599999999999994
612,0,1,-1.2000000000000028,12.700000000000003,21.0,10.0,26.299999999999997,20.0,-3.5,7.8999999999999915
613,1,0,-10.0,-26.299999999999997,-20.0,1.2000000000000028,-12.700000000000003,-21.0,-7.8999999999999915,3.5
614,0,1,-3.799999999999997,-14.0,-33.0,-3.0999999999999943,4.0,-1.0,-0.5999999999999943,-5.0
615,1,0,3.0999999999999943,-4.0,1.0,3.799999999999997,14.0,33.0,5.0,0.5999999999999943
616,0,0,6.3999999999999915,-6.299999999999997,30.0,2.700000000000003,-5.299999999999997,1.0,9.0,0.5999999999999943
617,1,1,-2.700000000000003,5.299999999999997,-1.0,-6.3999999999999915,6.299999999999997,-30.0,-0.5999999999999943,-9.0
618,0,1,14.299999999999997,15.0,22.0,-1.0,-3.700000000000003,0.0,16.0,0.0
619,1,0,1.0,3.700000000000003,0.0,-14.299999999999997,-15.0,-22.0,0.0,-16.0
620,0,0,-8.0,-19.599999999999994,-26.0,1.8999999999999915,5.0,-3.0,-8.099999999999994,3.0999999999999943
621,1,1,-1.8999999999999915,-5.0,3.0,8.0,19.599999999999994,26.0,-3.0999999999999943,8.099999999999994
622,0,0,1.5,-1.5999999999999943,0.0,-0.7999999999999972,-12.400000000000006,-26.0,0.7000000000000028,-4.199999999999989
623,1,1,0.7999999999999972,12.400000000000006,26.0,-1.5,1.5999999999999943,0.0,4.199999999999989,-0.7000000000000028
624,0,1,1.5,12.700000000000003,2.0,7.0,12.0,8.0,-0.7999999999999972,9.700000000000003
625,1,0,-7.0,-12.0,-8.0,-1.5,-12.700000000000003,-2.0,-9.700000000000003,0.7999999999999972
626,0,0,8.599999999999994,4.0,-5.0,-1.5999999999999943,-2.0,-3.0,11.0,-5.3999999999999915
627,1,1,1.5999999999999943,2.0,3.0,-8.599999999999994,-4.0,5.0,5.3999999999999915,-11.0
628,0,0,5.299999999999997,13.400000000000006,-13.0,2.6000000000000085,0.5999999999999943,-6.0,3.1000000000000085,3.3999999999999915
629,1,1,-2.6000000000000085,-0.5999999999999943,6.0,-5.299999999999997,-13.400000000000006,13.0,-3.3999999999999915,-3.1000000000000085
630,0,1,-13.100000000000009,-17.299999999999997,-2.0,3.4000000000000057,-2.700000000000003,9.0,-12.900000000000006,3.5
631,1,0,-3.4000000000000057,2.700000000000003,-9.0,13.100000000000009,17.299999999999997,2.0,-3.5,12.900000000000006
632,0,0,0.5999999999999943,6.700000000000003,2.0,-5.5,6.0,23.0,1.0,-5.5
633,1,1,5.5,-6.0,-23.0,-0.5999999999999943,-6.700000000000003,-2.0,5.5,-1.0
634,0,0,4.0,11.0,2.0,5.599999999999994,-9.0,-19.0,-1.1000000000000085,7.400000000000006
635,1,1,-5.599999999999994,9.0,19.0,-4.0,-11.0,-2.0,-7.400000000000006,1.1000000000000085
636,0,1,0.5999999999999943,-16.60000000000001,-10.0,-2.0,-16.599999999999994,-41.0,-4.700000000000003,-1.6000000000000085
637,1,0,2.0,16.599999999999994,41.0,-0.5999999999999943,16.60000000000001,10.0,1.6000000000000085,4.700000000000003
638,0,0,-7.599999999999994,-13.0,-41.0,13.099999999999994,10.700000000000003,-5.0,-7.099999999999994,15.0
639,1,1,-13.099999999999994,-10.700000000000003,5.0,7.599999999999994,13.0,41.0,-15.0,7.099999999999994
640,0,0,1.7000000000000028,-6.0,-11.0,-4.200000000000003,-7.299999999999997,13.0,1.1999999999999886,-2.299999999999997
641,1,1,4.200000000000003,7.299999999999997,-13.0,-1.7000000000000028,6.0,11.0,2.299999999999997,-1.1999999999999886
642,0,0,-0.30000000000001137,-15.000000000000014,-6.0,-1.1000000000000085,-6.700000000000003,8.0,-1.0,-1.1999999999999886
643,1,1,1.1000000000000085,6.700000000000003,-8.0,0.30000000000001137,15.000000000000014,6.0,1.1999999999999886,1.0
644,0,0,5.900000000000006,14.299999999999997,21.0,-10.300000000000011,13.700000000000003,4.0,3.5,-12.5
645,1,1,10.300000000000011,-13.700000000000003,-4.0,-5.900000000000006,-14.299999999999997,-21.0,12.5,-3.5
646,0,0,-7.1000000000000085,-8.599999999999994,1.0,-10.200000000000003,-18.0,-25.0,-4.1000000000000085,-13.599999999999994
647,1,1,10.200000000000003,18.0,25.0,7.1000000000000085,8.599999999999994,-1.0,13.599999999999994,4.1000000000000085
648,0,1,-11.600000000000009,2.700000000000003,4.0,-2.5,5.700000000000003,27.0,-13.299999999999997,-2.0
649,1,0,2.5,-5.700000000000003,-27.0,11.600000000000009,-2.700000000000003,-4.0,2.0,13.299999999999997
650,0,0,2.6000000000000085,6.700000000000003,-7.0,6.1000000000000085,22.299999999999997,40.0,2.9000000000000057,5.799999999999997
651,1,1,-6.1000000000000085,-22.299999999999997,-40.0,-2.6000000000000085,-6.700000000000003,7.0,-5.799999999999997,-2.9000000000000057
652,0,1,3.299999999999997,0.0,8.0,-1.6000000000000085,5.0,17.0,1.4000000000000057,-0.5
